htru_2,13,18,15,4,20,0.01,60,0.7,15,1,48,0.6,6,7,5,7.469607400894165,4,8,798336000,95,10,17898,8,2,11,0,12,0.9612805894206045
htru_2,17,30,3,4,100,0.1,10,0.7,20,3,16,0.8,6,7,4,206.96028060913085,4,8,798336000,95,10,17898,8,2,11,0,12,0.9084255187090036
htru_2,20,14,54,4,100,0.001,100,0.6,15,2,5,0.4,6,7,4,22.204787683486938,4,8,798336000,95,10,17898,8,2,11,0,12,0.9465303442167535
htru_2,22,18,50,4,50,0.001,100,0.5,30,1,48,0.9,6,7,1,11.538414001464844,4,8,798336000,95,10,17898,8,2,11,0,12,0.9441278404377734
htru_2,25,27,3,4,20,0.1,20,0.2,20,2,32,0.6,6,7,3,22.079541826248168,4,8,798336000,95,10,17898,8,2,11,0,12,0.9082579024877877
htru_2,26,18,3,4,20,0.01,60,0.9,1,2,34,0.8,6,7,1,8.062306785583496,4,8,798336000,95,10,17898,8,2,11,0,12,0.9198234436937998
htru_2,29,37,39,4,10,0.2,80,0.3,100,3,32,0.9,6,7,1,3.5254390716552733,4,8,798336000,95,10,17898,8,2,11,0,12,0.9723432837737873
htru_2,33,18,47,4,20,0.2,40,0.9,5,1,34,0.6,6,7,5,11.926107358932494,4,8,798336000,95,10,17898,8,2,11,0,12,0.9603866402537267
htru_2,35,2,44,4,20,0.01,60,0.6,1,1,32,0.2,6,7,3,8.440841436386108,4,8,798336000,95,10,17898,8,2,11,0,12,0.9476477809492629
htru_2,36,2,15,4,50,0.001,100,0.5,5,1,45,0.4,6,7,2,12.490398454666138,4,8,798336000,95,10,17898,8,2,11,0,12,0.9617834455648046
htru_2,38,27,54,4,100,0.001,20,0.5,100,1,24,0.4,6,7,4,114.80889902114868,4,8,798336000,95,10,17898,8,2,11,0,12,0.9084255191544233
htru_2,40,14,23,4,10,0.001,10,0.9,1,1,32,0.2,6,7,4,23.875627183914183,4,8,798336000,95,10,17898,8,2,11,0,12,0.9297128131590032
htru_2,41,18,21,4,50,0.001,40,0.5,25,1,16,0.9,6,7,5,30.348188591003417,4,8,798336000,95,10,17898,8,2,11,0,12,0.9730696217522753
htru_2,42,52,47,4,50,0.001,60,0.1,1,3,32,0.6,6,7,2,21.020035219192504,4,8,798336000,95,10,17898,8,2,11,0,12,0.9578723870405126
htru_2,43,37,15,4,10,0.001,20,0.1,20,2,16,0.2,6,7,5,12.9816104888916,4,8,798336000,95,10,17898,8,2,11,0,12,0.9084255191544233
htru_2,46,27,44,4,50,0.001,40,0.8,25,3,24,0.9,6,7,1,31.28863024711609,4,8,798336000,95,10,17898,8,2,11,0,12,0.9598837903204251
htru_2,49,14,31,4,100,0.01,60,0.2,100,3,45,0.6,6,7,4,42.235238790512085,4,8,798336000,95,10,17898,8,2,11,0,12,0.9413900983168407
htru_2,51,37,28,4,100,0.3,60,0.1,200,2,32,0.6,6,7,4,42.55719599723816,4,8,798336000,95,10,17898,8,2,11,0,12,0.9318918301541255
htru_2,53,2,19,4,50,0.2,100,0.1,50,2,34,0.4,6,7,1,13.949305391311645,4,8,798336000,95,10,17898,8,2,11,0,12,0.9732931120953275
htru_2,1,14,44,4,20,0.2,60,0.7,100,2,24,0.2,6,7,3,9.75275616645813,28,8,798336000,9,10,17898,8,2,11,0,12,0.9729019984584611
htru_2,13,14,3,4,50,0.3,10,0.8,200,2,24,0.9,6,7,3,130.68430471420288,28,8,798336000,9,10,17898,8,2,11,0,12,0.923064025777294
htru_2,17,30,21,4,50,0.01,20,0.9,10,2,45,0.9,6,7,1,66.0014922618866,28,8,798336000,9,10,17898,8,2,11,0,12,0.9238462362666146
htru_2,20,2,44,4,50,0.01,40,0.1,200,1,34,0.8,6,7,1,33.591021823883054,28,8,798336000,9,10,17898,8,2,11,0,12,0.9704995014398694
htru_2,22,14,3,4,20,0.001,20,0.2,1,2,32,0.9,6,7,4,27.00941972732544,28,8,798336000,9,10,17898,8,2,11,0,12,0.9479830106625624
htru_2,25,14,23,4,10,0.3,20,0.6,50,1,32,0.9,6,7,4,14.138746786117554,28,8,798336000,9,10,17898,8,2,11,0,12,0.9390993373782185
htru_2,26,37,47,4,20,0.01,60,0.6,5,3,34,0.8,6,7,4,10.402434253692627,28,8,798336000,9,10,17898,8,2,11,0,12,0.9206056546493541
htru_2,29,37,23,4,10,0.001,80,0.2,30,2,32,0.6,6,7,4,4.3624372482299805,28,8,798336000,9,10,17898,8,2,11,0,12,0.9088166295909285
htru_2,33,52,54,4,50,0.1,100,0.5,1,1,24,0.2,6,7,1,14.521845769882201,28,8,798336000,9,10,17898,8,2,11,0,12,0.9721756681728289
htru_2,35,52,23,4,50,0.001,40,0.9,10,2,45,0.8,6,7,5,34.548559999465944,28,8,798336000,9,10,17898,8,2,11,0,12,0.9084255250822514
htru_2,36,27,31,4,10,0.01,60,0.0,5,1,24,0.2,6,7,4,5.713627481460572,28,8,798336000,9,10,17898,8,2,11,0,12,0.9084255221183373
htru_2,38,14,15,4,100,0.1,10,0.9,50,1,5,0.2,6,7,4,258.93895664215086,28,8,798336000,9,10,17898,8,2,11,0,12,0.9227846651754841
htru_2,40,52,31,4,20,0.3,100,0.7,1,3,48,0.4,6,7,4,6.5221704006195065,28,8,798336000,9,10,17898,8,2,11,0,12,0.9390993464697751
htru_2,41,52,19,4,50,0.2,80,0.5,200,2,32,0.9,6,7,5,18.180069255828858,28,8,798336000,9,10,17898,8,2,11,0,12,0.9374790524108302
htru_2,42,2,39,4,20,0.001,60,0.8,20,2,34,0.9,6,7,5,9.988917636871339,28,8,798336000,9,10,17898,8,2,11,0,12,0.9470331868768098
htru_2,43,27,15,4,10,0.3,40,0.4,10,2,24,0.4,6,7,4,7.504781341552734,28,8,798336000,9,10,17898,8,2,11,0,12,0.9541289579376773
htru_2,46,37,21,4,20,0.01,40,0.9,1,3,45,0.0,6,7,2,14.233551692962646,28,8,798336000,9,10,17898,8,2,11,0,12,0.9192647247131157
htru_2,49,18,21,4,50,0.001,10,0.5,25,1,48,0.2,6,7,3,133.2513401031494,28,8,798336000,9,10,17898,8,2,11,0,12,0.9141803512749146
htru_2,51,52,39,4,100,0.1,60,0.4,50,1,34,0.4,6,7,5,46.34769034385681,28,8,798336000,9,10,17898,8,2,11,0,12,0.9439043468011132
htru_2,53,14,31,4,20,0.1,10,0.9,15,1,45,0.2,6,7,2,54.33110523223877,28,8,798336000,9,10,17898,8,2,11,0,12,0.9189853579170585
htru_2,55,30,23,4,100,0.3,100,0.1,100,2,48,0.8,6,7,1,29.32791223526001,28,8,798336000,9,10,17898,8,2,11,0,12,0.9527880275352053
htru_2,56,18,44,4,20,0.2,10,0.7,5,3,5,0.0,6,7,1,53.20355858802795,28,8,798336000,9,10,17898,8,2,11,0,12,0.9092636012595744
htru_2,57,2,28,4,50,0.1,80,0.8,1,2,24,0.9,6,7,2,18.057718801498414,28,8,798336000,9,10,17898,8,2,11,0,12,0.956587332026201
htru_2,58,30,19,4,20,0.1,60,0.2,150,1,48,0.0,6,7,4,9.866776084899902,28,8,798336000,9,10,17898,8,2,11,0,12,0.9447982993481852
htru_2,59,52,44,4,20,0.2,40,0.7,50,3,48,0.9,6,7,3,14.451466131210328,28,8,798336000,9,10,17898,8,2,11,0,12,0.9398815549642817
htru_2,60,52,47,4,10,0.1,10,0.5,20,3,48,0.2,6,7,5,27.03079433441162,28,8,798336000,9,10,17898,8,2,11,0,12,0.9273661823570895
htru_2,61,27,50,4,20,0.001,40,0.1,50,2,24,0.2,6,7,2,14.214084005355835,28,8,798336000,9,10,17898,8,2,11,0,12,0.9223935671366318
htru_2,62,2,50,4,20,0.3,80,0.9,50,1,34,0.9,6,7,1,7.7748840808868405,28,8,798336000,9,10,17898,8,2,11,0,12,0.9418929517302437
htru_2,63,52,47,4,20,0.01,10,0.8,25,1,24,0.6,6,7,4,53.71783208847046,28,8,798336000,9,10,17898,8,2,11,0,12,0.9218348380986213
htru_2,64,27,23,4,10,0.2,10,0.3,25,2,48,0.8,6,7,5,27.88689293861389,28,8,798336000,9,10,17898,8,2,11,0,12,0.9293217078144357
htru_2,66,37,21,4,100,0.001,20,0.6,50,1,32,0.8,6,7,5,132.13489227294923,28,8,798336000,9,10,17898,8,2,11,0,12,0.9198793125413679
htru_2,67,2,28,4,10,0.3,10,0.7,30,3,24,0.6,6,7,3,27.605735206604002,28,8,798336000,9,10,17898,8,2,11,0,12,0.9256900176014603
htru_2,68,27,50,4,20,0.1,100,0.4,150,3,32,0.0,6,7,1,6.2482868194580075,28,8,798336000,9,10,17898,8,2,11,0,12,0.9570343099182339
htru_2,69,2,44,4,100,0.1,20,0.9,30,1,48,0.8,6,7,4,133.36194763183593,28,8,798336000,9,10,17898,8,2,11,0,12,0.9247401911481851
htru_2,70,18,44,4,50,0.01,20,0.2,100,2,34,0.4,6,7,4,68.13917565345764,28,8,798336000,9,10,17898,8,2,11,0,12,0.9216113502865517
htru_2,71,14,3,4,10,0.001,40,0.3,50,2,45,0.2,6,7,2,7.629515171051025,28,8,798336000,9,10,17898,8,2,11,0,12,0.9382612619710137
htru_2,72,2,44,4,20,0.01,80,0.8,15,1,45,0.9,6,7,3,7.986181354522705,28,8,798336000,9,10,17898,8,2,11,0,12,0.9301597951230876
htru_2,73,52,28,4,20,0.3,60,0.1,10,2,16,0.8,6,7,2,10.312189292907714,28,8,798336000,9,10,17898,8,2,11,0,12,0.9606659943157767
htru_2,74,18,50,4,20,0.01,20,0.9,50,2,32,0.6,6,7,4,28.69282021522522,28,8,798336000,9,10,17898,8,2,11,0,12,0.7582411416451922
htru_2,75,18,39,4,10,0.1,40,0.2,10,2,45,0.9,6,7,5,7.665083026885986,28,8,798336000,9,10,17898,8,2,11,0,12,0.9360822471030825
htru_2,76,14,50,4,50,0.001,100,0.6,100,3,32,0.9,6,7,1,15.232372808456422,28,8,798336000,9,10,17898,8,2,11,0,12,0.9204380412463543
htru_2,77,18,47,4,10,0.01,20,0.1,150,3,48,0.6,6,7,1,14.482300043106079,28,8,798336000,9,10,17898,8,2,11,0,12,0.9453011469503184
htru_2,78,30,21,4,50,0.001,80,0.8,100,2,48,0.8,6,7,5,18.085832500457762,28,8,798336000,9,10,17898,8,2,11,0,12,0.9744664235965728
htru_2,79,30,21,4,10,0.2,60,0.1,5,2,34,0.9,6,7,3,5.586199951171875,28,8,798336000,9,10,17898,8,2,11,0,12,0.9573136639802838
htru_2,80,52,50,4,20,0.1,100,0.7,20,1,34,0.4,6,7,1,6.559480047225952,28,8,798336000,9,10,17898,8,2,11,0,12,0.9510001183781681
htru_2,81,52,54,4,100,0.3,20,0.2,1,2,45,0.4,6,7,4,94.26130247116089,28,8,798336000,9,10,17898,8,2,11,0,12,0.756229744156568
htru_2,82,18,31,4,100,0.01,40,0.6,20,3,24,0.0,6,7,4,58.588724565505984,28,8,798336000,9,10,17898,8,2,11,0,12,0.9608336176761956
htru_2,83,65,23,4,50,0.01,40,0.4,100,2,45,0.2,6,7,1,34.54232301712036,28,8,798336000,9,10,17898,8,2,11,0,12,0.9244049640424639
htru_2,84,18,19,4,10,0.001,10,0.5,50,3,16,0.0,6,7,1,25.941639709472657,28,8,798336000,9,10,17898,8,2,11,0,12,0.9057995270013955
htru_2,85,27,31,4,20,0.2,10,0.6,200,2,45,0.9,6,7,3,39.31895222663879,28,8,798336000,9,10,17898,8,2,11,0,12,0.9098223229544045
