parkinsons_telemonitoring,13,59,14,4,20,0.01,80,0.9,25,3,5,0.6,6,7,4,4.758111381530762,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,16,40,35,4,50,0.001,60,0.9,30,1,33,0.9,6,7,1,10.986572647094727,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,20,59,29,4,100,0.1,40,0.5,15,1,15,0.4,6,7,4,28.542505168914794,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,23,17,37,4,10,0.001,60,0.0,5,3,33,0.0,6,7,3,4.295628023147583,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,24,40,55,4,10,0.3,10,0.4,15,2,5,0.8,6,7,5,12.938129568099976,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,27,25,55,4,50,0.1,10,0.3,15,1,30,0.6,6,7,4,55.94058842658997,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,31,59,3,4,10,0.001,100,0.0,1,2,15,0.2,6,7,2,3.5403851509094237,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,34,40,35,4,50,0.001,40,0.6,1,1,22,0.6,6,7,2,16.322339582443238,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,36,28,35,4,20,0.01,10,0.6,200,2,52,0.9,6,7,1,24.61653075218201,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,38,43,44,4,20,0.3,100,0.7,25,3,52,0.0,6,7,2,4.8676189422607425,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,39,17,3,4,50,0.1,10,0.7,5,3,33,0.0,6,7,5,59.051563596725465,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,41,2,47,4,10,0.2,60,0.8,20,3,33,0.9,6,7,2,4.5951944351196286,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,42,40,37,4,100,0.001,40,0.9,10,1,52,0.0,6,7,2,32.20662693977356,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,45,40,14,4,20,0.3,100,0.1,200,2,52,0.9,6,7,1,5.142923164367676,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,46,59,55,4,50,0.1,80,0.6,30,1,19,0.2,6,7,2,10.322265386581421,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,48,59,37,4,50,0.001,60,0.8,10,3,52,0.9,6,7,3,12.954769563674926,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,49,17,21,4,50,0.1,100,0.0,50,3,5,0.0,6,7,5,9.016734838485718,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
parkinsons_telemonitoring,50,43,26,4,50,0.2,40,0.2,15,1,52,0.9,6,7,4,18.356443643569946,4,8,798336000,9,10,5875,21,4777,97,0,12,1.0
